chr,start,mappability,gc_content,end,NAT_X_SYN_004,NAT_X_SYN_042,NAT_X_SYN_044,NAT_X_SYN_051,NAT_X_SYN_054
LR999458.1,6300000,0.878591,0.67196,6400000,2617,1963,2668,2755,1432
LR999458.1,6400000,0.996287,0.66447,6500000,3391,2710,3571,3493,1542
LR999458.1,6500000,0.975208,0.65462,6600000,1787,1443,2037,1873,1062
LR999458.1,6600000,0.979167,0.65225,6700000,2345,1991,2745,2568,1074
LR999458.1,6700000,0.991944,0.63833,6800000,6301,2619,3269,3225,1686
LR999458.1,6800000,0.329566,0.25019,6900000,5072,4081,5543,5086,2621
LR999458.1,6900000,0.895047,0.65785,7000000,2499,1819,2380,2379,1288
LR999458.1,7000000,0.990568,0.65266,7100000,2557,2081,2866,2795,1224
LR999458.1,7100000,0.983147,0.65767,7200000,2592,2030,2725,2709,1291
LR999458.1,7200000,0.987148,0.65949,7300000,2327,1748,2418,2330,1133
LR999458.1,7300000,0.918829,0.65502,7400000,2879,2032,3159,3040,1591
LR999458.1,7400000,0.982272,0.65048,7500000,2418,1969,2508,2493,1269
LR999458.1,7500000,0.982424,0.65367,7600000,2731,2237,2818,2865,1652
LR999458.1,7600000,0.968063,0.64304,7700000,7429,5429,6203,6613,4360
LR999458.1,7700000,0.985628,0.66039,7800000,3269,2542,3215,3156,1620
LR999458.1,7800000,0.987355,0.65622,7900000,2705,2041,2770,2697,1259
LR999458.1,7900000,0.977277,0.6592,8000000,2519,2015,2751,2610,1285
LR999458.1,8000000,0.95729,0.671,8100000,1994,1350,2078,1852,970
LR999458.1,8100000,0.992888,0.66024,8200000,2858,2088,2932,2623,1352
LR999458.1,8200000,0.961423,0.6556,8300000,2444,1989,2526,2426,1070
LR999458.1,8300000,0.970809,0.6356,8400000,3313,2607,3391,3370,1714
LR999458.1,8400000,0.99083,0.63378,8500000,2645,2290,2970,2741,1351
LR999458.1,8500000,0.912157,0.644,8600000,2937,2318,2875,2925,1495
LR999458.1,8600000,0.971466,0.65537,8700000,2623,1943,2850,2644,1312
LR999458.1,8700000,0.979342,0.65111,8800000,2658,2040,2860,2652,1189
LR999458.1,8800000,0.99779,0.66746,8900000,2780,2092,2698,2816,1244
LR999458.1,8900000,0.976373,0.63585,9000000,2799,2415,3184,2912,1542
LR999458.1,9000000,0.995474,0.65378,9100000,3010,2374,3114,2837,1439
LR999458.1,9100000,0.992335,0.66542,9200000,2681,2024,2782,2700,1298
LR999458.1,9200000,0.522545,0.39994,9300000,4913,3962,5556,4982,3417
LR999458.1,9300000,0.880646,0.61545,9400000,2186,1733,2272,1958,846
LR999458.1,9400000,0.965906,0.65851,9500000,2572,2057,2849,2575,1281
LR999458.1,9500000,0.889692,0.66557,9600000,2366,2031,2639,2502,1277
LR999458.1,9600000,0.99732,0.65099,9700000,2915,2318,3012,2935,1248
LR999458.1,9700000,0.991868,0.64861,9800000,2969,2359,3134,2990,1316
LR999458.1,9800000,0.892672,0.63561,9900000,3399,2320,3065,2954,1457
LR999458.1,9900000,0.926392,0.66063,10000000,2699,1802,2525,2388,1298
LR999458.1,10000000,0.984876,0.65353,10100000,2949,2027,2794,2713,1356
LR999458.1,10100000,0.98709,0.66184,10200000,2871,2085,2859,2604,1409
LR999458.1,10200000,0.976789,0.66213,10300000,2324,2255,3315,2929,1429
LR999458.1,10300000,0.977542,0.66946,10400000,3029,2509,3334,3312,1439
LR999458.1,10400000,0.998297,0.65051,10500000,2174,2083,2811,2459,1071
LR999458.1,10500000,0.984485,0.64261,10600000,2430,2089,2642,2415,1147
LR999458.1,10600000,0.987944,0.64021,10700000,3087,2382,3224,2870,1560
LR999458.1,10700000,0.992397,0.64279,10800000,2812,2330,3042,2818,1252
LR999458.1,10800000,0.982254,0.63626,10900000,2986,2341,3187,2902,1478
LR999458.1,10900000,0.996961,0.64241,11000000,2417,2011,2725,2602,1108
LR999458.1,11000000,0.998597,0.65113,11100000,2757,2165,2989,2650,1240
LR999458.1,11100000,0.962032,0.64034,11200000,2742,2309,3146,2753,1382
LR999458.1,11200000,0.986871,0.65247,11300000,3188,2767,3142,3249,1604
LR999458.1,11300000,0.978858,0.64182,11400000,2452,2208,2906,2447,1191
LR999458.1,11400000,0.943257,0.66384,11500000,2771,2067,2796,2813,1312
LR999458.1,11500000,0.996619,0.64351,11600000,2838,2325,3216,2889,1219
LR999458.1,11600000,0.9997,0.64421,11700000,2508,2028,3028,2554,957
LR999458.1,11700000,0.957413,0.66119,11800000,2873,2138,2658,2825,1353
LR999458.1,11800000,0.984712,0.65469,11900000,2578,2098,2729,2734,1326
LR999458.1,11900000,0.990737,0.64551,12000000,3091,2501,3248,3099,1394
LR999458.1,12000000,0.953334,0.59996,12100000,3291,2585,3623,3200,1724
LR999458.1,12100000,0.996091,0.61132,12200000,3092,2806,3464,3254,1508
LR999458.1,12200000,0.993303,0.62338,12300000,2827,2301,3247,2903,1273
LR999458.1,12300000,0.99841,0.62811,12400000,2973,2530,3061,2942,1217
LR999458.1,12400000,0.976051,0.63612,12500000,2706,2173,3116,2817,1183
LR999458.1,12500000,0.961699,0.65964,12600000,2563,1940,2760,2591,1247
LR999458.1,12600000,0.974925,0.63312,12700000,2889,2260,2770,2936,1227
LR999458.1,12700000,0.935547,0.63602,12800000,2541,1918,2816,2523,1188
LR999458.1,12800000,0.935475,0.63701,12900000,2853,2281,3337,2777,1439
LR999458.1,12900000,0.90396,0.6305,13000000,2711,2225,3162,2657,1124
LR999458.1,13000000,0.992805,0.64933,13100000,2843,2415,3145,2765,1406
LR999458.1,13100000,0.99345,0.65289,13200000,2950,2279,3021,2799,1352
LR999458.1,13200000,0.994789,0.64908,13300000,3045,2482,3400,3302,1381
LR999458.1,13300000,0.983825,0.63542,13400000,2859,2341,3318,2727,1310
LR999458.1,13400000,0.985623,0.6438,13500000,2723,2201,2972,2742,1353
LR999458.1,13500000,0.997919,0.62785,13600000,3004,2477,3577,3011,1302
LR999458.1,13600000,0.999128,0.63562,13700000,3386,2838,3554,3377,1469
LR999458.1,13700000,0.99902,0.65191,13800000,2659,2080,2831,2711,1239
LR999458.1,13800000,0.992874,0.64943,13900000,2905,2238,3131,2829,1362
LR999458.1,13900000,0.99589,0.65338,14000000,2792,2229,2957,2719,1212
LR999458.1,14000000,0.976692,0.63994,14100000,8218,8438,11069,10604,8763
LR999458.1,14100000,0.997535,0.6491,14200000,2948,2176,3362,2821,1342
LR999458.1,14200000,0.99988,0.63586,14300000,2659,2437,2970,2741,1192
LR999458.1,14300000,1,0.63317,14400000,2712,2226,2819,2650,1257
LR999458.1,14400000,0.984052,0.61985,14500000,3318,2642,3330,3161,1453
LR999458.1,14500000,0.99801,0.63366,14600000,2914,2355,3164,2990,1375
LR999458.1,14600000,0.73016,0.61392,14700000,1942,1659,1967,1990,895
LR999458.1,14700000,0.985378,0.63149,14800000,2944,2379,3350,2910,1383
LR999458.1,14800000,0.992959,0.64914,14900000,2645,2145,2942,2573,1252
LR999458.1,14900000,0.989502,0.65487,15000000,3716,2977,4208,3581,2175
LR999458.1,15000000,0.989133,0.65698,15100000,2925,2071,2870,2792,1324
LR999458.1,15100000,0.584213,0.40252,15200000,1493,1049,1577,1521,699
LR999458.1,15200000,0.44365,0.39712,15300000,948,852,1319,1171,722
LR999458.1,15300000,0.990662,0.64328,15400000,2930,2305,2983,2825,1396
LR999458.1,15400000,0.997095,0.63731,15500000,2612,2005,2821,2372,1123
LR999458.1,15500000,0.975689,0.6345,15600000,2609,2119,3142,2730,1286
LR999458.1,15600000,0.997131,0.63646,15700000,2875,2285,3277,3012,1266
LR999458.1,15700000,0.99941,0.63912,15800000,2620,2229,2926,2777,1168
LR999458.1,15800000,0.965509,0.63166,15900000,2713,2324,3113,2929,1400
LR999458.1,15900000,1,0.61369,16000000,2895,2428,3099,2951,1286
