chr,start,mappability,gc_content,end,sample_H,sample_I,sample_J
NC_053022.1,119400000,0.929024,0.539413,119700000,22763,21876,21443
NC_053022.1,119700000,0.717716,0.525523,120000000,18850,18137,18302
NC_053022.1,120000000,0.945713,0.53419,120300000,24337,23642,23028
NC_053022.1,120300000,0.72396,0.5429,120600000,17825,17409,16857
NC_053022.1,120600000,0.699496,0.558023,120900000,15777,15327,14958
NC_053022.1,120900000,0.525646,0.53146,121200000,13933,12850,12992
NC_053022.1,121200000,0.518384,0.538543,121500000,12615,12105,11952
NC_053022.1,121500000,0.821197,0.513067,121800000,20183,19076,18978
NC_053022.1,121800000,0.933509,0.555923,122100000,20980,20353,20231
NC_053022.1,122100000,0.862726,0.545187,122400000,20692,20266,19856
NC_053022.1,122400000,0.968497,0.536703,122700000,21286,20938,20284
NC_053022.1,122700000,0.837929,0.54138,123000000,20830,19925,19487
NC_053022.1,123000000,0.564672,0.538953,123300000,13139,12342,12212
NC_053022.1,123300000,0.880473,0.551037,123600000,20200,19770,19479
NC_053022.1,123600000,0.499455,0.527033,123900000,12785,12093,11912
NC_053022.1,123900000,0.5142,0.533137,124200000,15037,11445,11650
NC_053022.1,124200000,0.723548,0.52471,124500000,17480,17063,16888
NC_053022.1,124500000,0.790434,0.527693,124800000,17520,16830,16987
NC_053022.1,124800000,0.698448,0.533187,125100000,17345,16851,16635
NC_053022.1,125100000,0.910179,0.545817,125400000,21715,20883,20448
NC_053022.1,125400000,0.751641,0.530497,125700000,18827,17214,17123
NC_053022.1,125700000,0.791944,0.535047,126000000,21036,17755,17567
NC_053022.1,126000000,0.923601,0.528587,126300000,22145,21810,21746
NC_053022.1,126300000,0.923689,0.53933,126600000,23070,22390,22275
NC_053022.1,126600000,0.867388,0.510353,126900000,21265,20020,20144
NC_053022.1,126900000,0.788315,0.539207,127200000,18210,17604,17185
NC_053022.1,127200000,0.92391,0.537267,127500000,21961,20772,20560
NC_053022.1,127500000,0.513619,0.527763,127800000,12341,12161,11695
NC_053022.1,127800000,0.819148,0.555433,128100000,19255,18295,18063
NC_053022.1,128100000,0.654883,0.541497,128400000,12228,11759,11125
NC_053022.1,128400000,0.895875,0.540123,128700000,24562,24789,23312
NC_053022.1,128700000,0.858504,0.53974,129000000,21194,20551,19888
NC_053022.1,129000000,0.887329,0.53673,129300000,20327,19422,19254
NC_053022.1,129300000,0.959277,0.511627,129600000,21523,20901,20524
NC_053022.1,129600000,0.924223,0.533187,129900000,22685,21554,21384
NC_053022.1,129900000,0.610314,0.526587,130200000,15227,14262,14321
NC_053022.1,130200000,0.918525,0.516703,130500000,24219,23445,23281
NC_053022.1,130500000,0.722988,0.563483,130800000,17878,16629,16761
NC_053022.1,130800000,0.739593,0.541413,131100000,17373,16782,16740
NC_053022.1,131100000,0.766207,0.540987,131400000,19670,19069,18966
NC_053022.1,131400000,0.908185,0.543527,131700000,21579,20625,20552
NC_053022.1,131700000,0.93813,0.529977,132000000,20827,19966,19646
NC_053022.1,132000000,0.884709,0.54573,132300000,19772,19098,18861
NC_053022.1,132300000,0.713185,0.528983,132600000,16527,14909,14777
NC_053022.1,132600000,0.756912,0.543387,132900000,19193,18451,18162
NC_053022.1,132900000,0.930611,0.54888,133200000,21599,20892,20470
NC_053022.1,133200000,0.810917,0.552893,133500000,21457,20556,20389
NC_053022.1,133500000,0.910448,0.558183,133800000,21492,20542,20132
NC_053022.1,133800000,0.970093,0.5435,134100000,20975,21273,20478
NC_053022.1,134100000,0.897853,0.533117,134400000,22613,21929,21517
NC_053022.1,134400000,0.916653,0.540957,134700000,21523,20671,20628
NC_053022.1,134700000,0.837653,0.54699,135000000,19531,18754,18533
NC_053022.1,135000000,0.947794,0.542713,135300000,21564,21567,20766
NC_053022.1,135300000,0.60233,0.53777,135600000,15239,14600,14410
NC_053022.1,135600000,0.577358,0.5192,135900000,20377,14394,18787
NC_053022.1,135900000,0.635506,0.52216,136200000,18386,17620,17198
NC_053022.1,136200000,0.758784,0.54043,136500000,17006,16369,16153
NC_053022.1,136500000,0.878176,0.548587,136800000,19587,18880,18457
NC_053022.1,136800000,0.776958,0.524097,137100000,19402,18234,18027
NC_053022.1,137100000,0.812309,0.55088,137400000,19519,19049,18788
NC_053022.1,137400000,0.886935,0.541843,137700000,21048,20866,20028
NC_053022.1,137700000,0.762,0.52605,138000000,18955,18083,17889
NC_053022.1,138000000,0.823049,0.529463,138300000,18247,17291,17230
NC_053022.1,138300000,0.774781,0.522397,138600000,25146,23888,22144
NC_053022.1,138600000,0.880705,0.524607,138900000,20496,20456,19959
NC_053022.1,138900000,0.831592,0.523763,139200000,20901,20397,20199
NC_053022.1,139200000,0.721277,0.519347,139500000,18919,18178,17956
NC_053022.1,139500000,0.909585,0.525763,139800000,21518,20815,20700
NC_053022.1,139800000,0.786615,0.535597,140100000,18706,17669,17550
NC_053022.1,140100000,0.719775,0.53236,140400000,16621,16333,15649
NC_053022.1,140400000,0.714172,0.532473,140700000,15199,15035,14660
NC_053022.1,140700000,0.840939,0.546507,141000000,22627,21441,20617
NC_053022.1,141000000,0.514177,0.530837,141300000,11961,11511,11119
NC_053022.1,141300000,0.814513,0.53101,141600000,20654,19875,19433
NC_053022.1,141600000,0.925491,0.545323,141900000,23252,22012,21740
NC_053022.1,141900000,0.921737,0.533063,142200000,22368,21714,21687
NC_053022.1,142200000,0.807702,0.548787,142500000,18920,18073,18173
NC_053022.1,142500000,0.91989,0.56132,142800000,22915,21807,21825
NC_053022.1,142800000,0.874492,0.547173,143100000,22683,19377,18849
NC_053022.1,143100000,0.590482,0.530643,143400000,21322,13455,13080
NC_053022.1,143400000,0.662734,0.51601,143700000,16430,16024,15623
NC_053022.1,143700000,0.908291,0.531693,144000000,24094,22700,22652
NC_053022.1,144000000,0.942093,0.498707,144300000,20904,20263,20334
NC_053022.1,144300000,0.788246,0.525123,144600000,17913,16815,16669
NC_053022.1,144600000,0.838928,0.541083,144900000,19228,18428,18392
NC_053022.1,144900000,0.931883,0.546433,145200000,23714,22491,22215
NC_053022.1,145200000,0.927723,0.533517,145500000,25964,24254,23883
NC_053022.1,145500000,0.823553,0.54778,145800000,19060,18413,18311
NC_053022.1,145800000,0.815785,0.547547,146100000,20267,19420,19395
NC_053022.1,146100000,0.920699,0.52144,146400000,23771,22289,22032
NC_053022.1,146400000,0.943465,0.547317,146700000,23046,22029,21694
NC_053022.1,146700000,0.908096,0.545083,147000000,22614,21373,21079
NC_053022.1,147000000,0.815238,0.520953,147300000,17685,17341,17068
NC_053022.1,147300000,0.628202,0.515983,147600000,32244,20393,20439
NC_053022.1,147600000,0.767167,0.55304,147900000,16602,15971,15618
NC_053022.1,147900000,0.580753,0.552137,148200000,19865,17073,17444
NC_053022.1,148200000,0.898657,0.5232,148500000,23229,22136,21880
NC_053022.1,148500000,0.956834,0.538873,148800000,22296,21539,21333
NC_053022.1,148800000,0.728208,0.5392,149100000,19111,18195,18312
NC_053022.1,149100000,0.794031,0.537713,149400000,16240,16090,15713
NC_053022.1,149400000,0.85452,0.550907,149700000,19292,18618,18477
NC_053022.1,149700000,0.976603,0.526653,150000000,21013,20401,19954
NC_053022.1,150000000,0.88351,0.515967,150300000,19506,18982,18635
NC_053022.1,150300000,0.968672,0.538023,150600000,20809,20430,20235
NC_053022.1,150600000,0.849038,0.541523,150900000,22971,20979,21336
NC_053022.1,150900000,0.757301,0.534563,151200000,16592,15800,15899
NC_053022.1,151200000,0.843475,0.54776,151500000,21329,20276,19924
NC_053022.1,151500000,0.901774,0.531093,151800000,22149,21043,20855
NC_053022.1,151800000,0.826291,0.52714,152100000,19632,18806,18574
NC_053022.1,152100000,0.953166,0.520307,152400000,21049,20040,20042
NC_053022.1,152400000,0.953635,0.543843,152700000,21794,20410,20778
NC_053022.1,152700000,0.942391,0.551567,153000000,23113,21676,21289
NC_053022.1,153000000,0.779249,0.540707,153300000,16997,16740,16439
NC_053022.1,153300000,0.939215,0.542583,153600000,21561,20926,20747
NC_053022.1,153600000,0.559288,0.538283,153900000,11839,11616,11289
NC_053022.1,153900000,0.930672,0.546663,154200000,20494,19883,19774
NC_053022.1,154200000,0.929022,0.54214,154500000,21290,20374,20030
NC_053022.1,154500000,0.784593,0.529473,154800000,19380,18148,18127
NC_053022.1,154800000,0.794167,0.550673,155100000,18890,18021,18072
NC_053022.1,155100000,0.723588,0.55374,155400000,18242,17394,17125
NC_053022.1,155400000,0.823344,0.540643,155700000,19671,18878,18532
NC_053022.1,155700000,0.873026,0.52463,156000000,24583,22600,22508
NC_053022.1,156000000,0.96161,0.535033,156300000,42646,26004,25546
NC_053022.1,156300000,0.895993,0.537637,156600000,21408,21144,20383
NC_053022.1,156600000,0.966239,0.531993,156900000,20590,19865,19500
NC_053022.1,156900000,0.979695,0.54023,157200000,20453,19885,19705
NC_053022.1,157200000,0.901585,0.544427,157500000,20274,19590,19382
NC_053022.1,157500000,0.972505,0.53311,157800000,20705,20211,19926
NC_053022.1,157800000,0.941112,0.540503,158100000,22148,21813,21141
NC_053022.1,158100000,0.954418,0.53527,158400000,21484,20741,20370
NC_053022.1,158400000,0.876656,0.532993,158700000,22280,21965,21390
NC_053022.1,158700000,0.680366,0.53254,159000000,17723,17341,17180
NC_053022.1,159000000,0.724076,0.521497,159300000,17931,17116,17130
NC_053022.1,159300000,0.91882,0.543567,159600000,19266,18938,19022
NC_053022.1,159600000,0.865145,0.52479,159900000,19838,19577,18818
NC_053022.1,159900000,0.859262,0.519687,160200000,19206,18651,17956
NC_053022.1,160200000,0.97548,0.540803,160500000,20786,19944,19665
NC_053022.1,160500000,0.71495,0.51495,160800000,17023,16408,16542
NC_053022.1,160800000,0.811599,0.53167,161100000,19200,18502,17982
NC_053022.1,161100000,0.921771,0.532187,161400000,23657,22615,21968
NC_053022.1,161400000,0.802128,0.531223,161700000,16027,15741,15333
NC_053022.1,161700000,0.573761,0.5076,162000000,14493,14089,13696
NC_053022.1,162000000,0.855228,0.542883,162300000,18841,18295,17835
NC_053022.1,162300000,0.730771,0.548423,162600000,30847,30992,29632
NC_053022.1,162600000,0.79264,0.53297,162900000,17122,16311,16490
NC_053022.1,162900000,0.739741,0.554557,163200000,15764,15522,15337
NC_053022.1,163200000,0.944285,0.537557,163500000,22429,21634,21525
NC_053022.1,163500000,0.849384,0.546097,163800000,21302,20349,19798
NC_053022.1,163800000,0.940245,0.547387,164100000,21920,21345,21065
NC_053022.1,164100000,0.877524,0.533673,164400000,27770,24953,24840
NC_053022.1,164400000,0.740799,0.533707,164700000,17702,17002,16386
NC_053022.1,164700000,0.822129,0.524783,165000000,17463,17080,17135
NC_053022.1,165000000,0.898491,0.50026,165300000,18747,18379,18204
NC_053022.1,165300000,0.629008,0.533693,165600000,13865,13236,12985
NC_053022.1,165600000,0.973623,0.534093,165900000,19075,18683,18531
NC_053022.1,165900000,0.779002,0.537017,166200000,16140,15634,15346
NC_053022.1,166200000,0.885764,0.53697,166500000,18522,17892,17522
NC_053022.1,166500000,0.865205,0.550183,166800000,21727,21097,20617
NC_053022.1,166800000,0.956043,0.560637,167100000,19965,19285,19093
NC_053022.1,167100000,0.961081,0.540507,167400000,20336,20092,19557
NC_053022.1,167400000,0.895631,0.526307,167700000,18992,18409,17678
NC_053022.1,167700000,0.644557,0.539163,168000000,17345,16439,16437
NC_053022.1,168000000,0.662367,0.53378,168300000,23781,20416,20908
NC_053022.1,168300000,0.798901,0.535463,168600000,30328,25625,26393
NC_053022.1,168600000,0.368024,0.546353,168900000,11548,10404,10368
NC_053022.1,168900000,0.527215,0.552457,169200000,13869,12681,12830
NC_053022.1,169200000,0.833779,0.540467,169500000,23271,21448,21644
NC_053022.1,169500000,0.551039,0.539927,169800000,13394,12988,12396
NC_053022.1,169800000,0.484819,0.53348,170100000,12735,11523,11709
NC_053022.1,170100000,0.754251,0.546873,170400000,18442,17848,17590
NC_053022.1,170400000,0.87228,0.539023,170700000,19358,18698,18065
NC_053022.1,170700000,0.945218,0.540427,171000000,22209,21424,21040
NC_053022.1,171000000,0.916975,0.537727,171300000,20168,19580,19125
NC_053022.1,171300000,0.976097,0.533337,171600000,21289,20425,20392
NC_053022.1,171600000,0.790405,0.5458,171900000,20064,19280,18943
NC_053022.1,171900000,0.681043,0.529427,172200000,17988,17605,17094
NC_053022.1,172200000,0.922699,0.535693,172500000,21666,20946,20639
NC_053022.1,172500000,0.868999,0.543403,172800000,21143,20900,20171
NC_053022.1,172800000,0.956871,0.536503,173100000,20686,19849,19401
NC_053022.1,173100000,0.94445,0.532497,173400000,21761,20344,20245
NC_053022.1,173400000,0.832248,0.528737,173700000,20051,19089,18764
NC_053022.1,173700000,0.947906,0.55483,174000000,20327,20009,19481
NC_053022.1,174000000,0.914919,0.535133,174300000,20556,20546,20133
NC_053022.1,174300000,0.940865,0.51385,174600000,21847,20743,20297
NC_053022.1,174600000,0.933443,0.526733,174900000,22139,21237,20911
NC_053022.1,174900000,0.895392,0.552103,175200000,20007,19814,19422
NC_053022.1,175200000,0.700722,0.530333,175500000,18386,17478,17621
NC_053022.1,175500000,0.91116,0.54106,175800000,24107,22239,22489
NC_053022.1,175800000,0.914755,0.535097,176100000,20659,20066,19562
NC_053022.1,176100000,0.635818,0.54796,176400000,16037,15217,14907
NC_053022.1,176400000,0.921032,0.55105,176700000,22312,21914,21194
NC_053022.1,176700000,0.710909,0.539593,177000000,18294,17219,17351
NC_053022.1,177000000,0.575814,0.53807,177300000,13942,13039,12935
NC_053022.1,177300000,0.816736,0.527573,177600000,17575,17107,16757
NC_053022.1,177600000,0.894851,0.54771,177900000,18297,17954,17494
NC_053022.1,177900000,0.878849,0.52341,178200000,20281,19113,19138
NC_053022.1,178200000,0.866979,0.53119,178500000,23786,21849,21748
NC_053022.1,178500000,0.955831,0.539897,178800000,22856,21758,21269
NC_053022.1,178800000,0.868762,0.533563,179100000,20978,20122,19948
NC_053022.1,179100000,0.92324,0.548207,179400000,26921,25976,25340
NC_053022.1,179400000,0.949126,0.555257,179700000,21455,20830,20693
NC_053022.1,179700000,0.865242,0.547837,180000000,19768,18853,18661
NC_053022.1,180000000,0.900217,0.537513,180300000,19253,18454,18427
NC_053022.1,180300000,0.886562,0.518957,180600000,20788,20077,19912
NC_053022.1,180600000,0.93315,0.540727,180900000,21868,21336,20856
NC_053022.1,180900000,0.846323,0.537113,181200000,20346,19860,19215
NC_053022.1,181200000,0.899476,0.548287,181500000,20600,20897,20180
NC_053022.1,181500000,0.816327,0.537987,181800000,17236,17088,16853
NC_053022.1,181800000,0.659895,0.53542,182100000,15568,14492,14548
NC_053022.1,182100000,0.786042,0.549773,182400000,16794,16088,15991
NC_053022.1,182400000,0.54697,0.54962,182700000,13529,13005,12502
NC_053022.1,182700000,0.726566,0.53214,183000000,19688,18910,18510
NC_053022.1,183000000,0.768557,0.530003,183300000,18397,17650,17535
NC_053022.1,183300000,0.784594,0.518713,183600000,18265,16793,16776
NC_053022.1,183600000,0.781482,0.55243,183900000,26803,23672,23794
NC_053022.1,183900000,0.712153,0.54568,184200000,22339,20619,20734
NC_053022.1,184200000,0.609053,0.54566,184500000,14224,13498,13278
NC_053022.1,184500000,0.648797,0.531543,184800000,13304,12766,12655
NC_053022.1,184800000,0.905492,0.53531,185100000,24778,24089,23543
NC_053022.1,185100000,0.952975,0.555433,185400000,21956,21134,21019
NC_053022.1,185400000,0.876662,0.558457,185700000,22814,22147,22112
NC_053022.1,185700000,0.866253,0.538447,186000000,20885,20173,19757
NC_053022.1,186000000,0.595095,0.514017,186300000,14923,14024,13880
NC_053022.1,186300000,0.895762,0.533887,186600000,21690,21203,20617
NC_053022.1,186600000,0.937862,0.53351,186900000,20598,20165,19957
NC_053022.1,186900000,0.752436,0.53385,187200000,19011,18129,17738
NC_053022.1,187200000,0.870339,0.521917,187500000,20140,19512,19036
NC_053022.1,187500000,0.882878,0.534543,187800000,19994,19303,19165
NC_053022.1,187800000,0.86819,0.54585,188100000,20141,19391,19047
NC_053022.1,188100000,0.645992,0.544077,188400000,18574,16821,16929
NC_053022.1,188400000,0.875976,0.52794,188700000,19006,18598,17903
NC_053022.1,188700000,0.960822,0.541713,189000000,22624,22195,21777
NC_053022.1,189000000,0.81224,0.515953,189300000,17426,17260,17012
NC_053022.1,189300000,0.965641,0.55037,189600000,19584,19290,18624
NC_053022.1,189600000,0.972751,0.532237,189900000,21182,20694,20374
NC_053022.1,189900000,0.9398,0.53711,190200000,19716,19351,19153
NC_053022.1,190200000,0.726606,0.522673,190500000,14631,14184,13944
NC_053022.1,190500000,0.926144,0.520043,190800000,20623,20079,19576
NC_053022.1,190800000,0.94,0.534073,191100000,21337,20835,20879
NC_053022.1,191100000,0.754396,0.540853,191400000,18439,17689,17752
NC_053022.1,191400000,0.730408,0.527597,191700000,16568,16150,15935
NC_053022.1,191700000,0.760437,0.539993,192000000,19253,18672,18434
NC_053022.1,192000000,0.800121,0.52591,192300000,16997,16671,16597
NC_053022.1,192300000,0.937538,0.531017,192600000,20533,19947,19566
NC_053022.1,192600000,0.976031,0.522413,192900000,21362,20696,20076
NC_053022.1,192900000,0.784161,0.540977,193200000,20523,17556,17295
NC_053022.1,193200000,0.658138,0.533137,193500000,19441,19264,18441
NC_053022.1,193500000,0.594622,0.532503,193800000,15556,14590,14438
NC_053022.1,193800000,0.415458,0.535257,194100000,9628,9079,9025
NC_053022.1,194100000,0.395084,0.543733,194400000,9823,9191,9184
NC_053022.1,194400000,0.675228,0.539707,194700000,17536,16206,16018
NC_053022.1,194700000,0.62626,0.534733,195000000,17168,15740,15922
NC_053022.1,195000000,0.674484,0.52782,195300000,14860,14551,14439
NC_053022.1,195300000,0.841869,0.510677,195600000,19239,19549,18542
NC_053022.1,195600000,0.775781,0.530607,195900000,19981,20401,19692
NC_053022.1,195900000,0.967534,0.534113,196200000,23090,22453,22015
NC_053022.1,196200000,0.866,0.540747,196500000,21199,20639,19631
NC_053022.1,196500000,0.88287,0.533517,196800000,27062,24688,24639
NC_053022.1,196800000,0.888768,0.555967,197100000,19728,19118,19025
NC_053022.1,197100000,0.576332,0.537943,197400000,13299,13566,13129
NC_053022.1,197400000,0.910565,0.5398,197700000,20845,20402,19931
NC_053022.1,197700000,0.932473,0.540717,198000000,22475,21744,21225
NC_053022.1,198000000,0.694617,0.54769,198300000,15231,14740,14451
NC_053022.1,198300000,0.79456,0.540233,198600000,23562,22652,22424
NC_053022.1,198600000,0.934689,0.550797,198900000,20674,20598,19961
NC_053022.1,198900000,0.955021,0.534133,199200000,20183,19905,19576
NC_053022.1,199200000,0.962635,0.53307,199500000,19659,19086,18772
NC_053022.1,199500000,0.948449,0.517073,199800000,21050,20488,19962
NC_053022.1,199800000,0.970412,0.518003,200100000,19739,19357,18773
NC_053022.1,200100000,0.978362,0.558223,200400000,19887,19827,19068
NC_053022.1,200400000,0.975967,0.543383,200700000,19785,19278,18769
NC_053022.1,200700000,0.878474,0.51739,201000000,27532,27136,26225
NC_053022.1,201000000,0.939144,0.537617,201300000,20132,19452,18771
NC_053022.1,201300000,0.931535,0.535017,201600000,22059,20907,20501
NC_053022.1,201600000,0.946783,0.539397,201900000,21178,20380,20025
NC_053022.1,201900000,0.952743,0.547833,202200000,23341,22450,21853
NC_053022.1,202200000,0.901082,0.548463,202500000,23728,22574,22267
NC_053022.1,202500000,0.872455,0.511303,202800000,20731,19751,18907
NC_053022.1,202800000,0.975963,0.527657,203100000,20862,20112,19794
NC_053022.1,203100000,0.905001,0.520177,203400000,19586,18948,18667
