chr,start,mappability,gc_content,end,sample_H,sample_I,sample_J
NC_053035.3,119400000,0.929087,0.546757,119700000,19773,18989,18491
NC_053035.3,119700000,0.871083,0.54589,120000000,21797,21054,20738
NC_053035.3,120000000,0.879698,0.52546,120300000,19121,18888,18839
NC_053035.3,120300000,0.911733,0.545627,120600000,26916,27417,24493
NC_053035.3,120600000,0.920143,0.547643,120900000,18887,18656,18144
NC_053035.3,120900000,0.943086,0.538953,121200000,18515,18261,18022
NC_053035.3,121200000,0.932354,0.543733,121500000,18062,17667,17174
NC_053035.3,121500000,0.878312,0.534197,121800000,18516,17963,17932
NC_053035.3,121800000,0.945426,0.527367,122100000,19306,18699,18478
NC_053035.3,122100000,0.901473,0.546757,122400000,17661,17776,17377
NC_053035.3,122400000,0.891429,0.546487,122700000,20222,19869,19175
NC_053035.3,122700000,0.92958,0.546733,123000000,17730,17394,16972
NC_053035.3,123000000,0.904546,0.53698,123300000,21265,20738,20216
NC_053035.3,123300000,0.935594,0.52339,123600000,18265,17977,17529
NC_053035.3,123600000,0.928206,0.507743,123900000,18190,17590,17291
NC_053035.3,123900000,0.902601,0.533217,124200000,17605,17020,16668
NC_053035.3,124200000,0.886467,0.514167,124500000,18818,18344,18214
NC_053035.3,124500000,0.953289,0.535473,124800000,18777,18745,18157
NC_053035.3,124800000,0.935994,0.52521,125100000,18097,17565,17597
NC_053035.3,125100000,0.943597,0.547643,125400000,20036,19321,19222
NC_053035.3,125400000,0.920493,0.54656,125700000,18580,18356,18236
NC_053035.3,125700000,0.948998,0.534213,126000000,20300,19880,19635
NC_053035.3,126000000,0.887458,0.52368,126300000,19776,19343,18661
NC_053035.3,126300000,0.878103,0.556877,126600000,18479,17980,18127
NC_053035.3,126600000,0.849123,0.533183,126900000,18569,18203,17916
NC_053035.3,126900000,0.954701,0.53818,127200000,19081,18958,18557
NC_053035.3,127200000,0.857729,0.539393,127500000,19483,18859,18638
NC_053035.3,127500000,0.949404,0.529657,127800000,20532,20015,19425
NC_053035.3,127800000,0.945865,0.520233,128100000,19930,18944,18833
NC_053035.3,128100000,0.907455,0.516247,128400000,17863,17107,16902
NC_053035.3,128400000,0.876997,0.537803,128700000,19734,19209,19074
NC_053035.3,128700000,0.877671,0.52797,129000000,19337,18565,18182
NC_053035.3,129000000,0.928434,0.526893,129300000,18740,18344,17992
NC_053035.3,129300000,0.927494,0.547173,129600000,20008,19256,19029
NC_053035.3,129600000,0.889154,0.541163,129900000,17862,17502,17437
NC_053035.3,129900000,0.956545,0.52153,130200000,19784,19339,18675
NC_053035.3,130200000,0.914498,0.505127,130500000,19955,19074,18768
NC_053035.3,130500000,0.907706,0.512413,130800000,19800,19428,19153
NC_053035.3,130800000,0.930333,0.52415,131100000,19399,18698,18285
NC_053035.3,131100000,0.884291,0.521823,131400000,17887,17613,17105
NC_053035.3,131400000,0.917928,0.519293,131700000,18383,18221,17693
NC_053035.3,131700000,0.954677,0.533707,132000000,18694,18009,18011
NC_053035.3,132000000,0.899656,0.535813,132300000,18997,18673,18312
NC_053035.3,132300000,0.918619,0.550457,132600000,19704,19561,19015
NC_053035.3,132600000,0.912686,0.532433,132900000,20387,19584,19491
NC_053035.3,132900000,0.898534,0.52675,133200000,19160,18558,18145
NC_053035.3,133200000,0.892135,0.5361,133500000,17886,17655,17154
NC_053035.3,133500000,0.932956,0.532423,133800000,18711,18033,17533
NC_053035.3,133800000,0.889231,0.54197,134100000,20043,19303,19372
NC_053035.3,134100000,0.925407,0.504303,134400000,21301,20592,20095
NC_053035.3,134400000,0.932537,0.502113,134700000,18161,17814,17365
NC_053035.3,134700000,0.93718,0.538433,135000000,18725,17673,17775
NC_053035.3,135000000,0.944719,0.53756,135300000,17791,17261,16860
NC_053035.3,135300000,0.934195,0.538487,135600000,17515,17232,16923
NC_053035.3,135600000,0.946778,0.525703,135900000,19171,18340,18095
NC_053035.3,135900000,0.922913,0.53651,136200000,20759,19973,19565
NC_053035.3,136200000,0.941427,0.54221,136500000,19100,18664,18134
NC_053035.3,136500000,0.914512,0.551637,136800000,19797,19485,19348
NC_053035.3,136800000,0.940206,0.54324,137100000,19023,18453,18428
NC_053035.3,137100000,0.931006,0.540853,137400000,20285,19419,19339
NC_053035.3,137400000,0.93174,0.543347,137700000,20168,19476,19297
NC_053035.3,137700000,0.939162,0.531727,138000000,19137,18762,17811
NC_053035.3,138000000,0.920118,0.538237,138300000,20476,19695,19247
NC_053035.3,138300000,0.82514,0.55209,138600000,23248,22520,21849
NC_053035.3,138600000,0.898036,0.539207,138900000,17983,17338,17110
NC_053035.3,138900000,0.938963,0.524253,139200000,18905,18799,18308
NC_053035.3,139200000,0.907734,0.536227,139500000,16836,16555,16242
NC_053035.3,139500000,0.911691,0.531667,139800000,19663,19182,18884
NC_053035.3,139800000,0.917969,0.530593,140100000,18962,18265,17903
NC_053035.3,140100000,0.924153,0.52298,140400000,21317,20073,20416
NC_053035.3,140400000,0.942885,0.545327,140700000,19770,19237,18941
NC_053035.3,140700000,0.899175,0.533763,141000000,19388,19145,18807
NC_053035.3,141000000,0.905436,0.539463,141300000,18440,17596,17746
NC_053035.3,141300000,0.929156,0.550123,141600000,18897,18731,18322
NC_053035.3,141600000,0.931167,0.555187,141900000,18476,18093,17769
NC_053035.3,141900000,0.924709,0.523333,142200000,19013,18606,18431
NC_053035.3,142200000,0.918817,0.538667,142500000,20082,19635,19261
NC_053035.3,142500000,0.927368,0.549883,142800000,18753,18218,18034
NC_053035.3,142800000,0.926155,0.52585,143100000,17575,17863,17378
NC_053035.3,143100000,0.909116,0.52144,143400000,18040,17811,17723
NC_053035.3,143400000,0.888244,0.53127,143700000,15820,15553,15202
NC_053035.3,143700000,0.893184,0.537367,144000000,16832,16764,16262
NC_053035.3,144000000,0.904475,0.51973,144300000,18339,18031,17697
NC_053035.3,144300000,0.93253,0.528823,144600000,18358,17963,17700
NC_053035.3,144600000,0.963355,0.54288,144900000,18397,17705,17030
NC_053035.3,144900000,0.898284,0.551247,145200000,18701,18208,17764
NC_053035.3,145200000,0.925223,0.54159,145500000,19346,18398,17725
NC_053035.3,145500000,0.896581,0.532423,145800000,16679,16299,16190
NC_053035.3,145800000,0.93536,0.522797,146100000,19113,18621,18200
NC_053035.3,146100000,0.922045,0.51988,146400000,19401,19109,18708
NC_053035.3,146400000,0.919928,0.54029,146700000,18247,17734,17517
NC_053035.3,146700000,0.911156,0.512,147000000,18473,17761,17438
NC_053035.3,147000000,0.928598,0.556203,147300000,19264,18385,18413
NC_053035.3,147300000,0.892694,0.50599,147600000,19757,19121,18723
NC_053035.3,147600000,0.936067,0.5349,147900000,17353,16975,16525
NC_053035.3,147900000,0.968669,0.51325,148200000,18739,18337,17675
NC_053035.3,148200000,0.916361,0.524483,148500000,16059,15820,15454
NC_053035.3,148500000,0.90722,0.524923,148800000,17529,16949,16751
NC_053035.3,148800000,0.931746,0.535257,149100000,19106,18160,18117
NC_053035.3,149100000,0.911387,0.54813,149400000,17150,16908,16932
NC_053035.3,149400000,0.893934,0.530483,149700000,19114,18307,18190
NC_053035.3,149700000,0.895249,0.501013,150000000,18255,18109,17414
NC_053035.3,150000000,0.945286,0.513813,150300000,18996,18438,18168
NC_053035.3,150300000,0.947753,0.527887,150600000,19981,19414,19030
NC_053035.3,150600000,0.914955,0.53616,150900000,16752,16597,16172
NC_053035.3,150900000,0.91464,0.536423,151200000,17699,17421,16976
NC_053035.3,151200000,0.88762,0.5432,151500000,19041,18961,18875
NC_053035.3,151500000,0.922628,0.53206,151800000,19401,18512,18353
NC_053035.3,151800000,0.946321,0.533197,152100000,20457,19695,19915
NC_053035.3,152100000,0.951005,0.539043,152400000,18970,18356,18239
NC_053035.3,152400000,0.929342,0.528637,152700000,20150,19300,19147
NC_053035.3,152700000,0.888855,0.530703,153000000,17079,17106,16704
NC_053035.3,153000000,0.949098,0.505497,153300000,18387,17816,17430
NC_053035.3,153300000,0.97678,0.513937,153600000,18919,18413,18194
NC_053035.3,153600000,0.923295,0.546573,153900000,50063,55173,43870
NC_053035.3,153900000,0.951086,0.530167,154200000,18173,17706,17301
NC_053035.3,154200000,0.890236,0.52158,154500000,19167,18843,18370
NC_053035.3,154500000,0.883963,0.53064,154800000,19319,18815,18800
NC_053035.3,154800000,0.922698,0.51103,155100000,18437,18078,17640
NC_053035.3,155100000,0.939148,0.526643,155400000,20735,20077,19803
NC_053035.3,155400000,0.8929,0.498073,155700000,18854,18416,17959
NC_053035.3,155700000,0.927523,0.498883,156000000,18828,18070,17910
NC_053035.3,156000000,0.965928,0.524487,156300000,17709,17715,17115
NC_053035.3,156300000,0.88229,0.534187,156600000,18390,17279,17154
NC_053035.3,156600000,0.899673,0.552867,156900000,18456,18104,17748
NC_053035.3,156900000,0.921459,0.533543,157200000,16666,16278,16031
NC_053035.3,157200000,0.927746,0.535853,157500000,18083,17630,17225
NC_053035.3,157500000,0.929895,0.541837,157800000,19704,19059,18915
NC_053035.3,157800000,0.92463,0.519247,158100000,20911,20114,19784
NC_053035.3,158100000,0.932547,0.528833,158400000,15984,15981,15377
NC_053035.3,158400000,0.899194,0.53168,158700000,16431,16124,15793
NC_053035.3,158700000,0.923109,0.499647,159000000,18089,17432,17235
NC_053035.3,159000000,0.906791,0.535557,159300000,20149,19501,19317
NC_053035.3,159300000,0.874465,0.517113,159600000,18646,17661,17607
NC_053035.3,159600000,0.883441,0.54214,159900000,20915,20481,20137
NC_053035.3,159900000,0.897978,0.51246,160200000,19710,19312,19119
NC_053035.3,160200000,0.865172,0.525843,160500000,19622,19258,18689
NC_053035.3,160500000,0.931301,0.503853,160800000,20235,19019,18810
NC_053035.3,160800000,0.92453,0.51245,161100000,17326,16967,16624
NC_053035.3,161100000,0.923458,0.517467,161400000,17023,16660,16182
NC_053035.3,161400000,0.941497,0.536153,161700000,19030,18669,18207
NC_053035.3,161700000,0.903998,0.54938,162000000,14051,13653,13412
NC_053035.3,162000000,0.928106,0.540343,162300000,17534,17127,16805
NC_053035.3,162300000,0.910327,0.549627,162600000,18403,18295,17448
NC_053035.3,162600000,0.891441,0.55565,162900000,14976,15032,14649
NC_053035.3,162900000,0.920169,0.535887,163200000,18499,17774,17491
NC_053035.3,163200000,0.902251,0.535797,163500000,15467,15193,14663
NC_053035.3,163500000,0.927124,0.544747,163800000,16665,16084,15465
NC_053035.3,163800000,0.933234,0.56706,164100000,17140,16738,16566
NC_053035.3,164100000,0.843718,0.587023,164400000,13905,13854,13318
NC_053035.3,164400000,0.891549,0.55956,164700000,19273,19269,18871
NC_053035.3,164700000,0.940676,0.539073,165000000,23801,22478,22203
NC_053035.3,165000000,0.930126,0.5368,165300000,16542,15958,15443
NC_053035.3,165300000,0.919397,0.538627,165600000,19170,18289,18484
NC_053035.3,165600000,0.860697,0.549833,165900000,20040,19913,19619
NC_053035.3,165900000,0.815235,0.53201,166200000,17747,18428,17566
NC_053035.3,166200000,0.924758,0.521827,166500000,19237,18718,18421
NC_053035.3,166500000,0.89524,0.537393,166800000,17850,17273,17052
NC_053035.3,166800000,0.961318,0.54182,167100000,19448,18901,18494
NC_053035.3,167100000,0.917771,0.538443,167400000,18514,18249,17540
NC_053035.3,167400000,0.921702,0.54079,167700000,19345,18613,18434
NC_053035.3,167700000,0.922638,0.536387,168000000,20047,19520,19157
NC_053035.3,168000000,0.966099,0.54544,168300000,19471,19049,18842
NC_053035.3,168300000,0.928768,0.537617,168600000,18280,17778,17640
NC_053035.3,168600000,0.91101,0.541437,168900000,20053,19510,18922
NC_053035.3,168900000,0.921907,0.533983,169200000,19034,18524,18166
NC_053035.3,169200000,0.906878,0.544137,169500000,18136,17652,17993
NC_053035.3,169500000,0.954614,0.544137,169800000,19541,18838,18742
NC_053035.3,169800000,0.939746,0.545433,170100000,19393,18664,18508
NC_053035.3,170100000,0.896973,0.507103,170400000,19203,18569,18140
NC_053035.3,170400000,0.961159,0.52905,170700000,19565,18591,18365
NC_053035.3,170700000,0.961206,0.524333,171000000,20413,19613,19488
NC_053035.3,171000000,0.913099,0.534493,171300000,19064,18924,18338
NC_053035.3,171300000,0.875193,0.508243,171600000,7704,7023,6985
NC_053035.3,171600000,0.969918,0.515343,171900000,7416,6980,7105
NC_053035.3,171900000,0.908804,0.506313,172200000,6518,6475,6482
NC_053035.3,172200000,0.939507,0.511407,172500000,20180,19805,19543
NC_053035.3,172500000,0.951535,0.522407,172800000,19397,17921,17796
NC_053035.3,172800000,0.917306,0.51076,173100000,4858,4493,4422
NC_053035.3,173100000,0.925044,0.523267,173400000,16575,16282,15831
NC_053035.3,173400000,0.957818,0.539477,173700000,18072,17534,17589
NC_053035.3,173700000,0.904355,0.528767,174000000,28880,30227,26041
NC_053035.3,174000000,0.929892,0.54036,174300000,18864,18258,18048
NC_053035.3,174300000,0.950218,0.529583,174600000,20268,19358,18996
NC_053035.3,174600000,0.943413,0.54166,174900000,18123,17978,17326
NC_053035.3,174900000,0.914117,0.523193,175200000,14781,14114,13767
NC_053035.3,175200000,0.8896,0.540353,175500000,19168,18111,18149
NC_053035.3,175500000,0.936787,0.53238,175800000,19405,19210,18199
NC_053035.3,175800000,0.971441,0.518623,176100000,18834,18318,17202
NC_053035.3,176100000,0.975693,0.50338,176400000,18683,18285,16800
NC_053035.3,176400000,0.923263,0.52062,176700000,19054,18496,18296
NC_053035.3,176700000,0.897379,0.51831,177000000,17216,16528,16360
NC_053035.3,177000000,0.957457,0.533553,177300000,19140,18513,18066
NC_053035.3,177300000,0.931461,0.547513,177600000,18004,17769,17372
NC_053035.3,177600000,0.942312,0.518257,177900000,18112,18035,17577
NC_053035.3,177900000,0.950463,0.522863,178200000,18602,18290,17883
NC_053035.3,178200000,0.954731,0.520353,178500000,19252,18274,18190
NC_053035.3,178500000,0.886676,0.57142,178800000,4048,3704,3657
NC_053035.3,178800000,0.866556,0.562363,179100000,4182,3622,3677
NC_053035.3,179100000,0.970353,0.537083,179400000,8499,8613,8667
NC_053035.3,179400000,0.865247,0.537703,179700000,19678,19659,19080
NC_053035.3,179700000,0.882524,0.5356,180000000,18514,18769,18424
NC_053035.3,180000000,0.801466,0.568687,180300000,15923,15836,15473
NC_053035.3,180300000,0.695259,0.538973,180600000,14872,15739,14949
NC_053035.3,180600000,0.720001,0.551173,180900000,16394,17361,16804
NC_053035.3,180900000,0.708384,0.546163,181200000,15645,16488,15808
NC_053035.3,181200000,0.689769,0.563497,181500000,14407,16149,15270
NC_053035.3,181500000,0.735728,0.558557,181800000,12232,13330,12638
NC_053035.3,181800000,0.730951,0.552773,182100000,14545,15333,14316
NC_053035.3,182100000,0.728321,0.55666,182400000,5878,6952,6666
NC_053035.3,182400000,0.618512,0.552297,182700000,11288,13745,12666
NC_053035.3,182700000,0.625285,0.54932,183000000,14873,16390,15529
NC_053035.3,183000000,0.735561,0.557523,183300000,17512,18697,17957
NC_053035.3,183300000,0.767883,0.549827,183600000,12358,13248,12830
NC_053035.3,183600000,0.701256,0.571953,183900000,14011,14802,14596
NC_053035.3,183900000,0.655583,0.538507,184200000,16914,19013,18128
NC_053035.3,184200000,0.729938,0.54167,184500000,14299,15606,15103
NC_053035.3,184500000,0.769573,0.554453,184800000,17761,18836,17767
NC_053035.3,184800000,0.893473,0.548747,185100000,19588,19619,19288
NC_053035.3,185100000,0.882879,0.555313,185400000,19448,19188,18530
NC_053035.3,185400000,0.854937,0.547637,185700000,19317,19156,18798
NC_053035.3,185700000,0.845104,0.533343,186000000,18189,19098,18080
NC_053035.3,186000000,0.895246,0.5375,186300000,19399,19174,18805
NC_053035.3,186300000,0.914613,0.545827,186600000,18025,17769,17670
NC_053035.3,186600000,0.935347,0.54627,186900000,18568,18298,17863
NC_053035.3,186900000,0.919631,0.54181,187200000,18985,18594,18328
NC_053035.3,187200000,0.925204,0.558297,187500000,19611,18937,18628
NC_053035.3,187500000,0.940677,0.541807,187800000,18499,17967,17417
NC_053035.3,187800000,0.931602,0.555037,188100000,17370,17037,17176
NC_053035.3,188100000,0.906149,0.546257,188400000,16327,16279,15986
NC_053035.3,188400000,0.945822,0.513553,188700000,19381,18622,18236
NC_053035.3,188700000,0.928249,0.532463,189000000,17258,16707,16629
NC_053035.3,189000000,0.924584,0.555447,189300000,19642,18909,18468
NC_053035.3,189300000,0.937031,0.53408,189600000,18811,18106,18034
NC_053035.3,189600000,0.932487,0.535677,189900000,18814,18188,17817
NC_053035.3,189900000,0.95875,0.544887,190200000,19521,19028,18624
NC_053035.3,190200000,0.87069,0.54759,190500000,17374,16925,16705
NC_053035.3,190500000,0.957574,0.536033,190800000,19053,18303,18074
NC_053035.3,190800000,0.916281,0.539087,191100000,21058,20765,19619
NC_053035.3,191100000,0.937347,0.551607,191400000,20499,19730,19423
NC_053035.3,191400000,0.954624,0.517633,191700000,19303,18227,18126
NC_053035.3,191700000,0.929026,0.531667,192000000,18649,17801,17808
NC_053035.3,192000000,0.869601,0.547983,192300000,17843,17559,17256
NC_053035.3,192300000,0.940971,0.529527,192600000,17572,17190,17093
NC_053035.3,192600000,0.935397,0.535497,192900000,18233,17979,17367
NC_053035.3,192900000,0.924652,0.51875,193200000,21129,20664,20479
NC_053035.3,193200000,0.914659,0.54629,193500000,18460,17870,17430
NC_053035.3,193500000,0.877157,0.53391,193800000,19109,18785,18293
NC_053035.3,193800000,0.894321,0.52596,194100000,17015,16754,16430
NC_053035.3,194100000,0.955142,0.547717,194400000,18870,17817,17960
NC_053035.3,194400000,0.953147,0.526753,194700000,17179,16722,16402
NC_053035.3,194700000,0.963571,0.53641,195000000,20386,19575,19290
NC_053035.3,195000000,0.941179,0.562697,195300000,18065,17656,17446
NC_053035.3,195300000,0.943678,0.53723,195600000,20822,20071,19754
NC_053035.3,195600000,0.890801,0.53287,195900000,16139,15930,15902
NC_053035.3,195900000,0.920692,0.527,196200000,17553,17068,16735
NC_053035.3,196200000,0.928261,0.5489,196500000,21114,20200,19808
NC_053035.3,196500000,0.96886,0.54067,196800000,18393,18109,17879
NC_053035.3,196800000,0.926952,0.522227,197100000,18147,17585,17497
NC_053035.3,197100000,0.962742,0.528607,197400000,17065,16249,15814
NC_053035.3,197400000,0.947028,0.51116,197700000,16269,15754,15470
NC_053035.3,197700000,0.936409,0.522253,198000000,14938,15193,14952
NC_053035.3,198000000,0.938693,0.507877,198300000,18085,17393,17299
NC_053035.3,198300000,0.966594,0.512827,198600000,17486,17336,16706
NC_053035.3,198600000,0.870334,0.536777,198900000,20088,19451,19633
NC_053035.3,198900000,0.928601,0.51911,199200000,19153,19075,18560
NC_053035.3,199200000,0.915753,0.526463,199500000,17660,17411,16838
NC_053035.3,199500000,0.937324,0.519387,199800000,19828,18703,18558
NC_053035.3,199800000,0.915418,0.527373,200100000,19282,18764,18317
NC_053035.3,200100000,0.916131,0.53204,200400000,16067,15995,15859
NC_053035.3,200400000,0.931606,0.503873,200700000,18338,17978,17286
NC_053035.3,200700000,0.952933,0.524337,201000000,19053,18543,18414
NC_053035.3,201000000,0.949394,0.548193,201300000,17060,16584,16330
NC_053035.3,201300000,0.938061,0.509813,201600000,17906,17435,17095
NC_053035.3,201600000,0.969046,0.537027,201900000,19614,18919,18689
NC_053035.3,201900000,0.933001,0.53025,202200000,18366,17606,17119
NC_053035.3,202200000,0.945105,0.551543,202500000,17061,16703,16506
NC_053035.3,202500000,0.894212,0.53382,202800000,13022,12756,12452
NC_053035.3,202800000,0.95811,0.533657,203100000,18112,17885,17364
NC_053035.3,203100000,0.88042,0.53712,203400000,17155,16439,16539
NC_053035.3,203400000,0.941312,0.54775,203700000,16721,16376,16236
